Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      12/12          void std::swap<void (*)(std::_Any_data const&, VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>(void (*&)(std::_Any_data const&, VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*), void (*&)(std::_Any_data const&, VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)) [653]
[301]    0.0    0.00    0.00      12         std::remove_reference<void (*&)(std::_Any_data const&, VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>::type&& std::move<void (*&)(std::_Any_data const&, VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>(void (*&)(std::_Any_data const&, VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)) [301]
-----------------------------------------------
                0.00    0.00      12/12          std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>::swap(std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>&) [290]
[302]    0.0    0.00    0.00      12         void std::swap<void (*)(std::_Any_data const&, VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>(void (*&)(std::_Any_data const&, VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*), void (*&)(std::_Any_data const&, VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)) [302]
                0.00    0.00      36/36          std::remove_reference<void (*&)(std::_Any_data const&, VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>::type&& std::move<void (*&)(std::_Any_data const&, VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>(void (*&)(std::_Any_data const&, VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)) [245]
-----------------------------------------------
                0.00    0.00      12/12          std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>::swap(std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>&) [292]
[303]    0.0    0.00    0.00      12         void std::swap<void (*)(std::_Any_data const&, VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>(void (*&)(std::_Any_data const&, VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*), void (*&)(std::_Any_data const&, VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)) [303]
                0.00    0.00      36/36          std::remove_reference<void (*&)(std::_Any_data const&, VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>::type&& std::move<void (*&)(std::_Any_data const&, VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>(void (*&)(std::_Any_data const&, VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)) [246]
-----------------------------------------------
                0.00    0.00       3/12          std::_Function_handler<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*), void (*)(VkDevice_T*, VkImageView_T*, VkAllocationCallbacks const*)>::_M_invoke(std::_Any_data const&, VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*) [731]
                0.00    0.00       3/12          std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>::operator()(VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*) const [698]
                0.00    0.00       3/12          std::function<void (VkImageView_T*)>::operator()(VkImageView_T*) const [700]
                0.00    0.00       3/12          std::_Function_handler<void (VkImageView_T*), VDeleter<VkImageView_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkImageView_T*, VkAllocationCallbacks*)>)::{lambda(VkImageView_T*)#1}>::_M_invoke(std::_Any_data const&, VkImageView_T*) [733]
[304]    0.0    0.00    0.00      12         VkImageView_T*&& std::forward<VkImageView_T*>(std::remove_reference<VkImageView_T*>::type&) [304]
-----------------------------------------------
                0.00    0.00       3/12          std::_Function_handler<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*), void (*)(VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks const*)>::_M_invoke(std::_Any_data const&, VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*) [732]
                0.00    0.00       3/12          std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>::operator()(VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*) const [699]
                0.00    0.00       3/12          std::function<void (VkFramebuffer_T*)>::operator()(VkFramebuffer_T*) const [702]
                0.00    0.00       3/12          std::_Function_handler<void (VkFramebuffer_T*), VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>::_M_invoke(std::_Any_data const&, VkFramebuffer_T*) [734]
[305]    0.0    0.00    0.00      12         VkFramebuffer_T*&& std::forward<VkFramebuffer_T*>(std::remove_reference<VkFramebuffer_T*>::type&) [305]
-----------------------------------------------
                0.00    0.00       6/12          std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}>::type, std::function<void (VkBuffer_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}>&>)()))((declval<VkBuffer_T*>)())), void> > >::value, std::function<void (VkBuffer_T*)>&>::type std::function<void (VkBuffer_T*)>::operator=<VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}>(std::decay&&) [427]
                0.00    0.00       6/12          std::_Function_base::_Base_manager<VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkBuffer_T*)#1}&&, std::integral_constant<bool, false>) [408]
[306]    0.0    0.00    0.00      12         VDeleter<VkBuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkBuffer_T*)#1}::function({lambda(VkBuffer_T*)#1}&&) [306]
                0.00    0.00      12/12          std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkBuffer_T*, VkAllocationCallbacks*)>&&) [291]
-----------------------------------------------
                0.00    0.00       6/12          std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkDeviceMemory_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>)::{lambda(VkDeviceMemory_T*)#1}>::type, std::function<void (VkDeviceMemory_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkDeviceMemory_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>)::{lambda(VkDeviceMemory_T*)#1}>&>)()))((declval<VkDeviceMemory_T*>)())), void> > >::value, std::function<void (VkDeviceMemory_T*)>&>::type std::function<void (VkDeviceMemory_T*)>::operator=<VDeleter<VkDeviceMemory_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>)::{lambda(VkDeviceMemory_T*)#1}>(std::decay&&) [435]
                0.00    0.00       6/12          std::_Function_base::_Base_manager<VDeleter<VkDeviceMemory_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>)::{lambda(VkDeviceMemory_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkDeviceMemory_T*)#1}&&, std::integral_constant<bool, false>) [414]
[307]    0.0    0.00    0.00      12         VDeleter<VkDeviceMemory_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>)::{lambda(VkDeviceMemory_T*)#1}::function({lambda(VkDeviceMemory_T*)#1}&&) [307]
                0.00    0.00      12/12          std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>::function(std::function<void (VkDevice_T*, VkDeviceMemory_T*, VkAllocationCallbacks*)>&&) [293]
-----------------------------------------------
                0.00    0.00      11/11          HelloTriangleApplication::checkValidationLayerSupport() [1300]
[308]    0.0    0.00    0.00      11         __gnu_cxx::__normal_iterator<VkLayerProperties*, std::vector<VkLayerProperties, std::allocator<VkLayerProperties> > >::operator++() [308]
-----------------------------------------------
                0.00    0.00       5/11          __gnu_cxx::new_allocator<char const*>::allocate(unsigned long, void const*) [475]
                0.00    0.00       6/11          std::enable_if<std::allocator_traits<std::allocator<char const*> >::__maxsize_helper<std::allocator<char const*> const>::value, unsigned long>::type std::allocator_traits<std::allocator<char const*> >::_S_max_size<std::allocator<char const*> const>(std::allocator<char const*> const&) [416]
[309]    0.0    0.00    0.00      11         __gnu_cxx::new_allocator<char const*>::max_size() const [309]
-----------------------------------------------
                0.00    0.00       2/11          std::vector<VDeleter<VkImageView_T*>, std::allocator<VDeleter<VkImageView_T*> > >::resize(unsigned long, VDeleter<VkImageView_T*> const&) [1818]
                0.00    0.00       4/11          std::vector<VDeleter<VkImageView_T*>, std::allocator<VDeleter<VkImageView_T*> > >::_M_check_len(unsigned long, char const*) const [1444]
                0.00    0.00       5/11          HelloTriangleApplication::createFramebuffers() [1285]
[310]    0.0    0.00    0.00      11         std::vector<VDeleter<VkImageView_T*>, std::allocator<VDeleter<VkImageView_T*> > >::size() const [310]
-----------------------------------------------
                0.00    0.00      11/11          std::_Niter_base<char const**>::iterator_type std::__niter_base<char const**>(char const**) [313]
[311]    0.0    0.00    0.00      11         std::_Iter_base<char const**, false>::_S_base(char const**) [311]
-----------------------------------------------
                0.00    0.00       2/11          void std::vector<char const*, std::allocator<char const*> >::_M_range_initialize<char const* const*>(char const* const*, char const* const*, std::forward_iterator_tag) [1072]
                0.00    0.00       2/11          void std::vector<char const*, std::allocator<char const*> >::_M_emplace_back_aux<char const*>(char const*&&) [1849]
                0.00    0.00       3/11          std::vector<char const*, std::allocator<char const*> >::~vector() [1855]
                0.00    0.00       4/11          void std::vector<char const*, std::allocator<char const*> >::_M_emplace_back_aux<char const* const&>(char const* const&) [1071]
[312]    0.0    0.00    0.00      11         std::_Vector_base<char const*, std::allocator<char const*> >::_M_get_Tp_allocator() [312]
-----------------------------------------------
                0.00    0.00       2/11          char const** std::__copy_move_a2<false, char const* const*, char const**>(char const* const*, char const* const*, char const**) [1186]
                0.00    0.00       9/11          char const** std::__copy_move_a2<true, char const**, char const**>(char const**, char const**, char const**) [748]
[313]    0.0    0.00    0.00      11         std::_Niter_base<char const**>::iterator_type std::__niter_base<char const**>(char const**) [313]
                0.00    0.00      11/11          std::_Iter_base<char const**, false>::_S_base(char const**) [311]
-----------------------------------------------
                0.00    0.00      10/10          bool __gnu_cxx::operator!=<VkExtensionProperties*, std::vector<VkExtensionProperties, std::allocator<VkExtensionProperties> > >(__gnu_cxx::__normal_iterator<VkExtensionProperties*, std::vector<VkExtensionProperties, std::allocator<VkExtensionProperties> > > const&, __gnu_cxx::__normal_iterator<VkExtensionProperties*, std::vector<VkExtensionProperties, std::allocator<VkExtensionProperties> > > const&) [477]
[314]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<VkExtensionProperties*, std::vector<VkExtensionProperties, std::allocator<VkExtensionProperties> > >::base() const [314]
-----------------------------------------------
                0.00    0.00       1/10          std::vector<VkPresentModeKHR, std::allocator<VkPresentModeKHR> >::vector(std::vector<VkPresentModeKHR, std::allocator<VkPresentModeKHR> > const&) [1792]
                0.00    0.00       3/10          std::vector<VkPresentModeKHR, std::allocator<VkPresentModeKHR> >::~vector() [736]
                0.00    0.00       6/10          std::vector<VkPresentModeKHR, std::allocator<VkPresentModeKHR> >::_M_default_append(unsigned long) [1055]
[315]    0.0    0.00    0.00      10         std::_Vector_base<VkPresentModeKHR, std::allocator<VkPresentModeKHR> >::_M_get_Tp_allocator() [315]
-----------------------------------------------
                0.00    0.00       1/10          std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::~_Rb_tree() [1873]
                0.00    0.00       1/10          std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_get_insert_unique_pos(std::string const&) [1870]
                0.00    0.00       4/10          std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::equal_range(std::string const&) [605]
                0.00    0.00       4/10          std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::clear() [608]
[316]    0.0    0.00    0.00      10         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_begin() [316]
-----------------------------------------------
                0.00    0.00       1/9           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::string>, std::string const&) [1871]
                0.00    0.00       8/9           std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::erase(std::string const&) [610]
[317]    0.0    0.00    0.00       9         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::size() const [317]
